Fragment, Score
*Oc1ccc(NC(=O)COC(*)=O)cc1, 0.0007639178739258358
*c1cnn(*)c1, 0.0007178100127350267
*C(*)CC#N, 0.0007178100127350267
*C[C@H](*)n1cc(-c2ncnc3[nH]ccc23)cn1, 0.0007178100127350267
*C[C@H](C1CCCC1)n1cc(*)cn1, 0.0007178100127350267
*C[C@H](*)n1cc(*)cn1, 0.0007178100127350267
*c1cnn([C@H](CC#N)C2CCCC2)c1, 0.0007178100127350267
*C(*)n1cc(-c2ncnc3[nH]ccc23)cn1, 0.0007178100127350267
*C[C@@H](*)C1CCCC1, 0.0007178100127350267
*c1cnn(C(*)*)c1, 0.0007178100127350267
*c1ncnc2[nH]ccc12, 0.0007178100127350267
*C#N, 0.0007178100127350267
*c1cnn([C@H](*)C2CCCC2)c1, 0.0007178100127350267
*CC#N, 0.0007178100127350267
*[C@H](CC#N)C1CCCC1, 0.0007178100127350267
*c1cnn([C@@H](*)CC#N)c1, 0.0007178100127350267
*n1cc(-c2ncnc3[nH]ccc23)cn1, 0.0007178100127350267
*[C@@H](CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1, 0.0007178100127350267
*C(*)C1CCCC1, 0.0007178100127350267
*/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21, 0.0007017994334206589
*S(N)(=O)=O, 0.0007017994334206588
*C=C1C(=O)Nc2ccc(S(N)(=O)=O)cc21, 0.0007017994334206588
*c1ccc(C(*)(*)C)cc1, 0.000687390149711644
*C(=O)OCC(=O)Nc1ccc(C(*)(*)C)cc1, 0.000687390149711644
*OCC(=O)Nc1ccc(C(*)(C)C)cc1, 0.000687390149711644
*CC(=O)Nc1ccc(C(*)(C)C)cc1, 0.000687390149711644
*CC(=O)Nc1ccc(C(*)(*)*)cc1, 0.000687390149711644
*c1ccc(C(*)(*)*)cc1, 0.000687390149711644
*OCC(=O)Nc1ccc(C(*)(*)C)cc1, 0.000687390149711644
*C(=O)Nc1ccc(C(C)(C)C)cc1, 0.000687390149711644
*c1ccc(C(C)(C)C)cc1, 0.000687390149711644
*OCC(=O)Nc1ccc(C(*)(*)*)cc1, 0.000687390149711644
*C(=O)OCC(=O)Nc1ccc(C(*)(*)*)cc1, 0.000687390149711644
*C(=O)Nc1ccc(C(*)(*)*)cc1, 0.000687390149711644
*C(=O)Nc1ccc(C(*)(*)C)cc1, 0.000687390149711644
*CC(=O)Nc1ccc(C(C)(C)C)cc1, 0.0006873901497116439
*C(=O)OCC(=O)Nc1ccc(C(*)(C)C)cc1, 0.0006873901497116439
*Nc1ccc(C(*)(*)C)cc1, 0.0006873901497116439
*CC(=O)Nc1ccc(C(*)(*)C)cc1, 0.0006873901497116439
*C(=O)Nc1ccc(C(*)(C)C)cc1, 0.0006873901497116439
*c1ccc(C(*)(C)C)cc1, 0.0006873901497116439
*Nc1ccc(C(C)(C)C)cc1, 0.0006873901497116439
*C(=O)OCC(=O)Nc1ccc(C(C)(C)C)cc1, 0.0006873901497116439
*OCC(=O)Nc1ccc(C(C)(C)C)cc1, 0.0006873901497116439
*Nc1ccc(C(*)(*)*)cc1, 0.0006873901497116439
*Nc1ccc(C(*)(C)C)cc1, 0.0006873901497116439
*Cc1cc(*)ccc1C(*)(*)F, 0.0006530176540894056
*Cc1cc(Cl)ccc1*, 0.0006530176540894056
*Cc1cc(Cl)ccc1C(*)(*)F, 0.0006530176540894056
*c1cc(Cl)ccc1C(*)(*)F, 0.0006530176540894055
*c1ccc(C(*)(*)*)c(CN2CCNc3ncc(*)cc32)c1, 0.0006530176540894055
*c1ccc(C(*)(F)F)c(*)c1, 0.0006530176540894055
*Cc1cc(*)ccc1C(*)(*)*, 0.0006530176540894055
*c1ccc(C(*)(*)*)c(*)c1, 0.0006530176540894055
*c1cc(Cl)ccc1C(*)(F)F, 0.0006530176540894055
*Cc1cc(*)ccc1C(F)(F)F, 0.0006530176540894055
*Cc1cc(Cl)ccc1C(F)(F)F, 0.0006530176540894055
*c1ccc(*)c(CN2CCNc3ncc(*)cc32)c1, 0.0006530176540894055
*Cc1cc(Cl)ccc1C(*)(*)*, 0.0006530176540894055
*Cc1cc(*)ccc1C(*)(F)F, 0.0006530176540894055
*Cc1cc(*)ccc1*, 0.0006530176540894055
*c1ccc(C(*)(*)F)c(*)c1, 0.0006530176540894055
*c1cc(Cl)ccc1C(*)(*)*, 0.0006530176540894055
*Cc1cc(Cl)ccc1C(*)(F)F, 0.0006530176540894055
*c1cc(Cl)ccc1C(F)(F)F, 0.0006530176540894055
*c1ccc(C(F)(F)F)c(*)c1, 0.0006530176540894055
*c1ccc2c(c1)c(*)cn2*, 0.0006336353913071014
*c1cn(*)c2ccc(OC)cc12, 0.0006336353913071014
*Oc1ccc2c(c1)c(*)cn2*, 0.0006336353913071014
*c1ccc2c(c1)c(*)cn2C, 0.0006336353913071014
*Oc1ccc2c(c1)c(*)cn2C, 0.0006336353913071014
*c1cn(C)c2ccc(OC)cc12, 0.0006336353913071014
*Cc1c(F)ccc(F)c1Cl, 0.000623102522157777
*c1ccc(F)c(Cl)c1*, 0.000623102522157777
*Cc1c(*)ccc(F)c1Cl, 0.000623102522157777
*Cc1c(*)ccc(*)c1*, 0.000623102522157777
*Cc1c(*)ccc(*)c1Cl, 0.000623102522157777
*Cc1c(F)ccc(F)c1*, 0.000623102522157777
*c1cnc2c(c1)N(Cc1c(*)ccc(F)c1*)CCN2, 0.000623102522157777
*c1c(F)ccc(F)c1Cl, 0.000623102522157777
*c1ccc(F)c(*)c1Cl, 0.000623102522157777
*c1ccc(F)c(*)c1*, 0.000623102522157777
*c1ccc(*)c(Cl)c1*, 0.000623102522157777
*c1cnc2c(c1)N(Cc1c(*)ccc(*)c1*)CCN2, 0.000623102522157777
*c1cnc2c(c1)N(Cc1c(F)ccc(*)c1*)CCN2, 0.000623102522157777
*c1c(F)ccc(F)c1*, 0.000623102522157777
*c1ccc(*)c(*)c1*, 0.000623102522157777
*Cc1c(*)ccc(F)c1*, 0.000623102522157777
*Cc1c(F)ccc(*)c1*, 0.000623102522157777
*Cc1c(F)ccc(*)c1Cl, 0.000623102522157777
*c1nn(C(C)C)c2ncnc(N)c12, 0.0005494605783819815
*c1nn(C(*)C)c2ncnc(N)c12, 0.0005494605783819815
*c1ccc2[nH]c(-c3nn(*)c4ncnc(*)c34)cc2c1, 0.0005494605783819815
*c1ncnc2c1c(*)nn2C(*)*, 0.0005494605783819815
*c1ccc2[nH]c(*)cc2c1, 0.0005494605783819815
*c1ccc2[nH]c(-c3nn(*)c4ncnc(N)c34)cc2c1, 0.0005494605783819815
*c1nn(C(*)*)c2ncnc(N)c12, 0.0005494605783819815
*c1ncnc2c1c(*)nn2C(*)C, 0.0005494605783819815
*c1ncnc2c1c(*)nn2C(C)C, 0.0005494605783819815
*c1ncnc2c1c(*)nn2*, 0.0005494605783819815
*c1cc2cc(O)ccc2[nH]1, 0.0005494605783819815
*c1ccc2[nH]c(-c3nn(C(*)*)c4ncnc(*)c34)cc2c1, 0.0005494605783819815
*c1ncnc2c1c(-c1cc3cc(O)ccc3[nH]1)nn2*, 0.0005494605783819815
*c1nn(*)c2ncnc(N)c12, 0.0005494605783819815
*c1cccc(O)c1, 0.0005237999913707682
*c1cn(*)c2ncnc(N)c12, 0.0005237999913707682
*n1cc(-c2cccc(O)c2)c2c(N)ncnc21, 0.0005237999913707682
*c1ncnc2c1c(-c1cccc(O)c1)cn2*, 0.0005237999913707682
*c1cn(*)c2ncnc(*)c12, 0.0005237999913707682
*c1cn(C2CCCC2)c2ncnc(*)c12, 0.0005237999913707682
*c1cccc(-c2cn(*)c3ncnc(*)c23)c1, 0.0005237999913707682
*c1cccc(-c2cn(*)c3ncnc(N)c23)c1, 0.0005237999913707682
*c1cn(C2CCCC2)c2ncnc(N)c12, 0.0005237999913707682
*/C=C1\C(=O)Nc2ccc(S(=O)(=O)N*)cc21, 0.0004256748764126571
*/C=C1\C(=O)Nc2ccc(S(=O)(=O)NC)cc21, 0.0004256748764126571
*S(=O)(=O)NC, 0.0004256748764126571
*C=C1C(=O)Nc2ccc(S(=O)(=O)NC)cc21, 0.0004256748764126571
*C=C1C(=O)Nc2ccc(S(=O)(=O)N*)cc21, 0.0004256748764126571
*c1cn(C)c2ccccc12, 0.0004007899463912984
*c1cn(*)c2ccccc12, 0.0004007899463912984
*NC(=O)Nc1cccc(*)c1, 0.00037324594395251643
*c1cccc(C)c1, 0.00037324594395251643
*c1ccc2c(c1)CCc1sc3ncnc(*)c3c1-2, 0.00037324594395251643
*NC(=O)Nc1cccc(C)c1, 0.00037324594395251643
*C(=O)Nc1cccc(C)c1, 0.00037324594395251643
*C(=O)Nc1cccc(*)c1, 0.00037324594395251643
*Nc1cccc(C)c1, 0.00037324594395251643
*Oc1ccc2[nH]cc(*)c2c1, 0.0003380818244943657
*c1ccc2[nH]cc(*)c2c1, 0.0003380818244943657
*c1c[nH]c2ccc(OC)cc12, 0.0003380818244943657
*N=C1c2ccccc2-n2c1nc1ccccc1c2=O, 0.00030456677108275677
*/N=C1\c2ccccc2-n2c1nc1ccccc1c2=O, 0.00030456677108275677
*C=C1C(=O)Nc2cccnc21, 0.0002203123278336766
*c1c2ccccc2c2c3c(cccc13)N=N2, 0.00017505200263188362
